payment_sk,id,customer_id,billing_address_id,channel_id,store_id,method,status_payment,amount,paid_at_date_id,paid_at_time,transaction_ref
2010,7000002009,1062,1798.0,1,,CARD,PAID,46720.2,20240823,18:23:10,TX-EW6XCZ40EQUU
2011,7000002010,895,3621.0,2,2.0,CARD,PAID,24829.2,20250128,08:58:37,TX-7O0XW7D6K0J9
2012,7000002011,731,1489.0,1,,CARD,PAID,34477.5,20250823,06:40:41,TX-HAY14ZQ2LLGL
2013,7000002012,16,1178.0,1,,CARD,PAID,53716.5,20241113,04:20:01,TX-IICXEDFK03GO
2014,7000002013,1390,3201.0,2,2.0,CARD,PAID,14520.0,20241204,04:41:12,TX-YTSZWREBLLJH
2015,7000002014,1166,1445.0,1,,CARD,PAID,27636.0,20250504,15:24:34,TX-I3M9TR52H4BT
2016,7000002015,884,1875.0,2,4.0,CARD,PAID,82110.6,20240911,16:51:51,TX-ZKZPITLFA3LV
2017,7000002016,322,,1,,GATEWAY,PAID,52627.5,20240804,23:22:43,TX-ADG2AKKTGM4S
2018,7000002017,177,2854.0,1,,CARD,PAID,15720.0,20240117,09:39:03,TX-CGW5QZDO025D
2019,7000002018,283,2142.0,2,1.0,CARD,PAID,37243.8,20241004,19:33:22,TX-T2COHKFTVZCF
2020,7000002019,346,4194.0,1,,CARD,PAID,19350.0,20250111,16:21:51,TX-E0J2OI3DC8L7
2021,7000002020,1170,1919.0,1,,GATEWAY,PAID,33870.0,20240619,10:20:36,TX-A25BHC7Y617B
2022,7000002021,471,3316.0,1,,CARD,PAID,41130.0,20240521,13:03:31,TX-1IJ3Q7I2ZF1H
2023,7000002022,1493,2576.0,1,,GATEWAY,PAID,15129.6,20240819,19:09:29,TX-EIOIUJVBET0J
2024,7000002023,825,1504.0,2,3.0,CARD,PAID,13068.0,20241008,20:58:58,TX-TPYRDIP3IAJ4
2025,7000002024,324,1428.0,1,,GATEWAY,PAID,38833.5,20240503,04:43:45,TX-S9C1XN4CIM8P
2026,7000002025,1393,4010.0,1,,CARD,PAID,29949.6,20240903,17:01:34,TX-ANWPYT3ZOJJY
2027,7000002026,645,3912.0,2,1.0,CASH,PAID,19057.5,20250824,19:40:17,TX-QXV05ZVY7EDE
2028,7000002027,107,3659.0,1,,GATEWAY,PAID,66948.9,20250414,10:57:08,TX-W0USP5FL5GYB
2029,7000002028,1335,1971.0,1,,GATEWAY,PAID,43588.8,20250310,15:10:06,TX-XV1G7MJ8JD2T
2030,7000002029,549,3677.0,1,,CARD,PAID,29088.0,20250520,12:21:29,TX-W9VAIK00V5KU
2031,7000002030,1235,,1,,CARD,REFUNDED,54558.9,20250327,03:47:15,TX-FBHLXJNTRS2X
2032,7000002031,1281,3149.0,1,,CARD,PAID,55650.0,20240328,17:45:40,TX-QOWAPFM0LJH3
2033,7000002032,307,3560.0,1,,CARD,PAID,37709.25,20240426,13:42:42,TX-5T11K7OIKWX1
2034,7000002033,619,1375.0,1,,CARD,PAID,28788.0,20240408,08:28:53,TX-LE6MRC8T4C2N
2035,7000002034,828,1019.0,1,,CARD,PAID,27636.0,20240927,19:53:08,TX-OVOT6IZSAPWI
2036,7000002035,477,1699.0,2,1.0,CASH,PAID,15652.56,20240627,22:15:04,TX-5OXT7SRNGDPX
2037,7000002036,516,1188.0,1,,CARD,PAID,95045.1,20241208,04:28:50,TX-VI3EYGZ8S0LJ
2038,7000002037,1324,3836.0,1,,GATEWAY,PENDING,14694.0,,,
2039,7000002038,321,2508.0,1,,CARD,REFUNDED,58100.25,20240120,11:44:33,TX-LPY2X0J9Q57Z
2040,7000002039,902,2848.0,2,4.0,TRANSFER,PAID,36300.0,20250331,12:44:09,TX-B9KS1G4KT089
2041,7000002040,82,3952.0,1,,CARD,PAID,34170.0,20250426,00:57:13,TX-PLO8OIB8A7JQ
2042,7000002041,809,4195.0,1,,GATEWAY,PAID,28788.0,20250628,01:37:07,TX-MPOGKTWR7AG1
2043,7000002042,246,2985.0,1,,GATEWAY,PAID,55650.0,20240418,08:00:36,TX-MEZ7ISRGR995
2044,7000002043,1235,1074.0,1,,CARD,PAID,19057.5,20240304,11:35:22,TX-SAZD896I5NXF
2045,7000002044,196,3234.0,1,,CARD,PAID,13794.0,20240710,19:40:14,TX-98WS5137AIQZ
2046,7000002045,1163,2242.0,1,,GATEWAY,PAID,40104.0,20240602,03:48:08,TX-2PZ0A14QKDFG
2047,7000002046,709,1068.0,2,1.0,CASH,PAID,36300.0,20250521,01:31:18,TX-V6M8U60KSCAO
2048,7000002047,382,,1,,GATEWAY,PAID,83281.28,20241101,21:27:35,TX-DBNFGS5FZ161
2049,7000002048,202,,1,,GATEWAY,PAID,90120.48,20240708,18:45:12,TX-ETUP4C3GPT6M
2050,7000002049,304,4022.0,1,,CARD,PAID,40331.4,20240126,11:23:58,TX-BVNABHCMEUHM
2051,7000002050,560,3991.0,1,,GATEWAY,PAID,16746.0,20240112,13:38:03,TX-HNNM7GFDQOAF
2052,7000002051,571,2456.0,2,1.0,CARD,PAID,14374.8,20241217,01:55:39,TX-K333EJN3G2X8
2053,7000002052,131,1470.0,2,1.0,CARD,PAID,41382.0,20241231,13:36:27,TX-T7U2MWNL00FJ
2054,7000002053,1484,,2,4.0,CASH,PAID,26136.0,20240217,14:27:13,TX-VVXNI7GN0AJQ
2055,7000002054,241,2184.0,1,,CARD,PAID,27036.0,20241212,01:09:23,TX-VU2YSLNQBQD3
2056,7000002055,1098,1667.0,2,2.0,CARD,PAID,76556.7,20240829,18:03:27,TX-CUZ1RDN2YIR2
2057,7000002056,835,2040.0,2,1.0,CASH,PAID,35937.0,20240401,02:06:32,TX-9ONHG2S6UOQN
2058,7000002057,1246,1909.0,2,4.0,CARD,PAID,26136.0,20240524,18:14:32,TX-TYPD672SF2Y9
2059,7000002058,1499,2141.0,1,,GATEWAY,FAILED,29882.16,,,
2060,7000002059,919,3169.0,1,,CARD,PAID,15129.6,20250713,06:05:44,TX-4BZENKRTAEA3
2061,7000002060,1120,1864.0,2,2.0,CASH,PAID,59840.55,20240730,00:55:52,TX-CEQR8F1MHHQV
2062,7000002061,1364,1572.0,1,,CARD,PAID,43888.8,20240304,14:57:36,TX-IS7LST2JQWSO
2063,7000002062,85,2236.0,1,,CARD,PAID,35685.0,20250329,16:58:27,TX-DO7HOKMV0QRS
2064,7000002063,971,3942.0,2,1.0,CARD,PAID,67699.5,20240524,23:15:43,TX-UU12I73T8DVR
2065,7000002064,431,1055.0,2,4.0,CASH,FAILED,66211.2,,,
2066,7000002065,927,3133.0,2,4.0,CARD,PAID,16335.0,20240218,03:44:47,TX-2M5X8NQO72DM
2067,7000002066,27,1188.0,1,,CARD,FAILED,55105.5,,,
2068,7000002067,120,3456.0,1,,CARD,PAID,29659.2,20250917,20:19:10,TX-BLI8KY3QUZNU
2069,7000002068,917,3234.0,1,,GATEWAY,PAID,36774.0,20250328,13:07:28,TX-KFMF0WU6L0KZ
2070,7000002069,1138,3694.0,1,,GATEWAY,REFUNDED,28459.2,20240328,16:02:56,TX-136KSRL2F7K3
2071,7000002070,1139,,1,,GATEWAY,PAID,44651.1,20240526,21:03:02,TX-3B0ALY28YH8Y
2072,7000002071,588,3219.0,1,,GATEWAY,PAID,50994.0,20250422,05:40:16,TX-6VO2PM09DKYD
2073,7000002072,1336,3021.0,1,,CARD,FAILED,15729.6,,,
2074,7000002073,702,3708.0,1,,GATEWAY,PAID,16335.0,20240523,12:39:03,TX-KTIE4JA8JZNL
2075,7000002074,779,4192.0,2,2.0,CASH,PAID,43560.0,20240930,23:43:45,TX-3ZUVFG9FLJQ1
2076,7000002075,483,2015.0,1,,CARD,PAID,77197.68,20241228,23:16:40,TX-KY2KI3SC6BHQ
2077,7000002076,757,2881.0,2,4.0,TRANSFER,PAID,41382.0,20250424,19:47:28,TX-QEEF9MKOT4D4
2078,7000002077,927,2365.0,2,4.0,CARD,FAILED,54313.88,,,
2079,7000002078,560,1171.0,1,,GATEWAY,FAILED,31392.0,,,
2080,7000002079,832,4157.0,1,,CARD,PAID,78945.0,20241103,16:47:07,TX-8515D4MU1N01
2081,7000002080,301,1330.0,1,,CARD,PAID,13914.6,20240429,23:48:33,TX-3R3SXD8WG118
2082,7000002081,425,1152.0,1,,CARD,PAID,30167.4,20240505,00:18:27,TX-0Z8EY95RBNSR
2083,7000002082,1453,3637.0,1,,GATEWAY,FAILED,15652.56,,,
2084,7000002083,1135,1869.0,1,,CARD,PAID,13614.6,20250330,10:03:06,TX-7GUN7YHUFHCG
2085,7000002084,149,3160.0,1,,GATEWAY,PAID,30467.4,20250807,05:59:24,TX-87AR4I8IHTZJ
2086,7000002085,12,2770.0,1,,GATEWAY,FAILED,96804.6,,,
2087,7000002086,1328,2571.0,1,,CARD,PAID,18150.0,20250315,00:22:02,TX-U7O6KG74KMVX
2088,7000002087,492,3123.0,2,2.0,TRANSFER,PAID,36300.0,20240606,09:46:22,TX-RI84TF4X6LMB
2089,7000002088,343,1862.0,1,,CARD,PAID,54624.0,20250522,00:24:02,TX-VYMGFK9XCKFJ
2090,7000002089,729,2788.0,2,1.0,CARD,PAID,29040.0,20240724,01:51:12,TX-GEKFJPTPC1CB
2091,7000002090,1261,2852.0,2,3.0,CASH,PAID,92565.0,20240109,23:29:02,TX-5QDZ1RS1J71Z
2092,7000002091,829,3531.0,2,4.0,CARD,PAID,15246.0,20250617,01:49:31,TX-HNXSGOT73AWS
2093,7000002092,342,3981.0,1,,CARD,PAID,35985.0,20240207,07:31:39,TX-RNPKSB64SUL4
2094,7000002093,944,2314.0,2,4.0,CASH,PAID,89679.15,20240625,07:02:30,TX-JJZ8F3U1Y90B
2095,7000002094,1499,3144.0,2,4.0,CASH,FAILED,86248.8,,,
2096,7000002095,852,,2,4.0,CARD,PAID,86321.4,20250719,01:18:10,TX-C64B5U8WBTD8
2097,7000002096,52,,2,1.0,CASH,REFUNDED,15518.25,20241107,22:55:01,TX-BIW4NTHLKQ3E
2098,7000002097,397,3507.0,1,,CARD,PAID,92739.0,20240325,17:13:59,TX-3JOG14EFMQML
2099,7000002098,1111,1336.0,1,,GATEWAY,PAID,48924.9,20240213,23:18:52,TX-QPTIP87J73PD
2100,7000002099,1380,3487.0,1,,CARD,REFUNDED,104146.8,20250520,01:51:05,TX-PVSC41IASWVX
2101,7000002100,1359,1367.0,1,,CARD,PAID,107295.3,20240128,07:17:41,TX-RSO7GQT5ZT6Q
2102,7000002101,332,2595.0,1,,CARD,PAID,16146.0,20240515,12:13:40,TX-UUCM5Q5PZO0B
2103,7000002102,631,3775.0,1,,GATEWAY,PAID,31936.5,20240104,12:23:57,TX-0OPUHKGMZXOB
2104,7000002103,1055,3040.0,2,1.0,CASH,PAID,62508.6,20250404,21:57:15,TX-RI8MN6DKGL30
2105,7000002104,1478,1366.0,1,,CARD,PAID,15420.0,20250517,10:38:36,TX-J5E7PUMTHQWB
2106,7000002105,831,2248.0,2,2.0,CASH,PAID,53361.0,20240114,13:43:03,TX-NIXUX8FFVPVO
2107,7000002106,1108,,2,2.0,CASH,REFUNDED,67663.2,20250820,12:39:28,TX-JS32O4D2L7LL
2108,7000002107,1227,3626.0,2,3.0,CARD,PAID,71692.5,20250612,08:28:34,TX-NFBIDSMHGOLN
2109,7000002108,1049,2664.0,2,4.0,CARD,PAID,82854.75,20250720,17:33:15,TX-KJUN96SMSX0J
2110,7000002109,582,3272.0,2,3.0,CARD,PAID,62617.5,20240520,00:10:51,TX-IAFSYM1WX0S9
2111,7000002110,119,3284.0,1,,CARD,PAID,49905.0,20250427,13:07:48,TX-TMY3V737XX0G
2112,7000002111,6,2200.0,1,,CARD,REFUNDED,21065.7,20240414,16:41:49,TX-JA56N5WG0V7N
2113,7000002112,736,4004.0,2,2.0,CASH,FAILED,51455.25,,,
2114,7000002113,611,2348.0,2,2.0,TRANSFER,PAID,35574.0,20250223,01:16:42,TX-MZ9NTLF91GDR
2115,7000002114,921,3585.0,2,1.0,CASH,PAID,56628.0,20240824,16:42:48,TX-DHKBG8MBO4U7
2116,7000002115,259,2442.0,1,,CARD,FAILED,18987.0,,,
2117,7000002116,795,2973.0,1,,GATEWAY,PAID,16718.25,20240319,00:19:02,TX-T5HL9XKLWUNI
2118,7000002117,5,3988.0,1,,CARD,PAID,15429.6,20240705,12:24:31,TX-4O0J7ZTBLI6I
2119,7000002118,178,3538.0,2,2.0,TRANSFER,REFUNDED,71148.0,20250316,01:04:58,TX-S03DRK2X1RZ4
2120,7000002119,708,3035.0,1,,GATEWAY,PAID,43588.8,20250307,13:02:42,TX-EXEHK7G9ZMYH
2121,7000002120,1062,3636.0,1,,GATEWAY,PAID,14306.64,20240705,18:09:01,TX-2QEEF5TKKK5N
2122,7000002121,463,3064.0,1,,GATEWAY,PAID,46420.2,20250216,11:03:24,TX-5GFJ1892ADVU
2123,7000002122,819,3939.0,2,1.0,CASH,PAID,41382.0,20250605,05:29:56,TX-ZMMY7CJMC2XX
2124,7000002123,106,2006.0,1,,CARD,PAID,83446.2,20250809,20:05:16,TX-03OG6AYOVVRM
2125,7000002124,353,1165.0,1,,CARD,PAID,39133.5,20240628,09:37:56,TX-Z8T2Y7MQ7P2I
2126,7000002125,1270,2545.0,1,,CARD,PAID,61095.0,20250329,23:07:56,TX-M1KH069KUGKG
2127,7000002126,320,1291.0,1,,CARD,PAID,55350.0,20250426,00:37:10,TX-QPIXQVLE1NT2
2128,7000002127,1053,2493.0,2,3.0,CASH,PENDING,12414.6,,,
2129,7000002128,474,,1,,GATEWAY,PAID,103092.0,20250621,15:12:24,TX-FJ32T34NW19B
2130,7000002129,991,2533.0,2,3.0,CASH,PAID,13068.0,20250414,09:12:26,TX-PW3R3AYQVK2L
2131,7000002130,161,1698.0,1,,GATEWAY,FAILED,13721.4,,,
2132,7000002131,1395,2276.0,1,,CARD,PAID,113147.1,20250627,07:21:13,TX-AI5VTVT4NFME
2133,7000002132,937,,2,4.0,CASH,FAILED,28459.2,,,
2134,7000002133,373,3603.0,1,,GATEWAY,PAID,33870.0,20240109,05:30:04,TX-YD3115H6B80S
2135,7000002134,1001,2202.0,2,2.0,CARD,PAID,24829.2,20250812,11:54:26,TX-RZOSP5R7NHQI
2136,7000002135,399,1031.0,2,4.0,CARD,PAID,68607.0,20240604,07:10:07,TX-8YO0W1NE4N2L
2137,7000002136,663,2326.0,1,,GATEWAY,PAID,44300.28,20240705,08:05:04,TX-1WHJO69QQ41Z
2138,7000002137,240,2162.0,1,,CARD,PAID,40404.0,20240429,04:30:18,TX-8TYT2PTA9N7Y
2139,7000002138,255,1321.0,1,,CARD,PAID,48924.9,20250111,08:51:55,TX-BUGWXC2HF3CU
2140,7000002139,1061,1807.0,2,1.0,CASH,PAID,136560.6,20240908,22:49:20,TX-WUEWP9ZGGDH8
2141,7000002140,216,2022.0,1,,GATEWAY,FAILED,28642.8,,,
2142,7000002141,526,3107.0,1,,CARD,PAID,42282.0,20250212,06:19:56,TX-U8QPPXZYZCE4
2143,7000002142,1030,3230.0,2,1.0,CARD,FAILED,82655.1,,,
2144,7000002143,802,4094.0,1,,GATEWAY,PAID,18142.5,20241122,22:47:40,TX-YPY9FJU6H2L8
2145,7000002144,1337,4197.0,1,,CARD,PAID,48024.66,20250311,00:44:45,TX-4OFRYDFBRIE8
2146,7000002145,690,1393.0,1,,GATEWAY,PAID,80543.25,20250815,20:15:56,TX-XEUF70VZUXBC
2147,7000002146,1323,3190.0,2,3.0,CASH,PAID,28459.2,20240814,18:49:27,TX-1KIIYUBPN2LE
2148,7000002147,204,1152.0,1,,GATEWAY,PAID,19050.0,20250515,20:48:58,TX-BEKIDUKQW2W8
2149,7000002148,155,3283.0,1,,CARD,FAILED,44760.0,,,
2150,7000002149,559,3123.0,2,2.0,TRANSFER,PAID,39204.0,20241212,20:26:46,TX-7YXMRASY6JOL
2151,7000002150,1137,1720.0,1,,CARD,PAID,28459.2,20241106,20:10:15,TX-SIASRXKJ3YQQ
2152,7000002151,132,2958.0,1,,GATEWAY,PAID,29659.2,20240522,12:11:44,TX-LNLXWZVCLNLC
2153,7000002152,674,2744.0,2,3.0,CASH,PAID,23522.4,20250829,08:15:40,TX-VN7SXVI9RG5B
2154,7000002153,747,1226.0,1,,CARD,PAID,17152.56,20240705,23:27:20,TX-5C4RTWAZ1CU1
2155,7000002154,503,,2,2.0,TRANSFER,PAID,53361.0,20241104,17:26:27,TX-VXRYXDHL00TE
2156,7000002155,55,3245.0,1,,GATEWAY,PAID,87439.2,20240405,04:58:29,TX-1AX1TV38790P
2157,7000002156,146,3705.0,1,,GATEWAY,PAID,78882.0,20250912,01:35:48,TX-DTA5ZDD23QRX
2158,7000002157,978,1667.0,2,3.0,CARD,PAID,71656.2,20250820,20:44:31,TX-DXCMICGIYH3J
2159,7000002158,1414,4005.0,1,,GATEWAY,PAID,98121.0,20250414,03:09:22,TX-YDM1VPSACUC6
2160,7000002159,1406,3033.0,2,1.0,CASH,FAILED,30492.0,,,
2161,7000002160,1188,3685.0,1,,CARD,PAID,31692.0,20250225,11:12:09,TX-XDOBD0V60OVK
2162,7000002161,212,3337.0,1,,CARD,REFUNDED,83419.5,20241123,19:39:32,TX-0IPYKZXBF293
2163,7000002162,1075,,2,1.0,CARD,PAID,39930.0,20240208,23:27:09,TX-O2UYT21XJSNK
2164,7000002163,974,4173.0,1,,CARD,PAID,28488.0,20250902,02:05:57,TX-6E2P52NZ86VM
2165,7000002164,1476,,2,2.0,CARD,PAID,43451.1,20240622,00:24:37,TX-RK0ET6X1S53Y
2166,7000002165,1438,3750.0,1,,GATEWAY,PAID,17787.0,20250128,10:49:09,TX-9S1TV4IR1G3M
2167,7000002166,1012,4083.0,2,4.0,TRANSFER,PAID,17242.5,20240205,02:32:38,TX-JW1T7NHU392R
2168,7000002167,27,1935.0,2,1.0,CASH,REFUNDED,15246.0,20250505,19:28:01,TX-WHVT07IJIEXV
2169,7000002168,723,1636.0,2,4.0,CASH,FAILED,32670.0,,,
2170,7000002169,247,3673.0,1,,CARD,REFUNDED,43888.8,20250913,13:23:46,TX-LLXIBY4Z3K1I
2171,7000002170,304,,1,,GATEWAY,PAID,55650.0,20250404,14:29:40,TX-672CBC1NG2FV
2172,7000002171,394,2084.0,1,,GATEWAY,PAID,45140.62,20240228,12:16:10,TX-IPLDBPYBP225
2173,7000002172,1485,1776.0,2,2.0,CASH,PAID,16335.0,20250112,04:49:47,TX-4Y3JSX5H28N0
2174,7000002173,1210,1360.0,1,,GATEWAY,PAID,36300.0,20240420,12:40:32,TX-CU16DC4UVUW3
2175,7000002174,381,2909.0,1,,GATEWAY,PAID,15129.6,20240108,01:07:33,TX-I250O8G7DPI5
2176,7000002175,1108,4010.0,2,3.0,CARD,PAID,15518.25,20240312,20:06:42,TX-TC1A2F1JEUZ5
2177,7000002176,1171,3436.0,2,2.0,CARD,PAID,14483.7,20250718,20:14:29,TX-XEG2YIDPZIDC
2178,7000002177,834,3159.0,2,1.0,CASH,PAID,83490.0,20240205,10:35:03,TX-QA7V9W96OWDD
2179,7000002178,746,2881.0,1,,GATEWAY,PAID,17235.0,20250402,21:30:37,TX-HMO1I4T2812T
2180,7000002179,796,3866.0,1,,GATEWAY,PAID,29659.2,20240623,03:24:21,TX-ECYFRSMZXD4X
2181,7000002180,814,,2,2.0,CARD,PAID,43451.1,20250801,22:35:53,TX-D5HRG0D74GUC
2182,7000002181,843,3942.0,1,,GATEWAY,PAID,55650.0,20250821,07:17:09,TX-P03KM8WZ98GO
2183,7000002182,218,1373.0,1,,CARD,PAID,18351.75,20250624,12:05:12,TX-PC269LJRHRXL
2184,7000002183,209,3681.0,2,4.0,CARD,PAID,27588.0,20240217,09:43:15,TX-3PEBQLR13MWP
2185,7000002184,367,1889.0,2,1.0,CARD,REFUNDED,13794.0,20250619,17:06:26,TX-72VDX4WLNSFD
2186,7000002185,902,4106.0,1,,CARD,PAID,19468.5,20240425,10:50:46,TX-EVKPITYWO4MR
2187,7000002186,1484,3617.0,2,4.0,TRANSFER,PAID,30201.6,20240528,22:03:26,TX-D6HQJVXB68G7
2188,7000002187,1094,1223.0,1,,GATEWAY,PAID,48054.75,20250125,18:35:51,TX-QA6DEP926AC1
2189,7000002188,1113,2811.0,2,3.0,CARD,PAID,27442.8,20240121,05:31:21,TX-NOHFPST8UNDI
2190,7000002189,930,2734.0,1,,CARD,PAID,70930.2,20240506,18:44:21,TX-AIB9QNVB5QZH
2191,7000002190,1135,1763.0,2,1.0,CASH,PAID,13794.0,20250415,13:33:35,TX-OV8ZPZLLC45E
2192,7000002191,476,1844.0,1,,GATEWAY,PAID,47482.5,20250721,02:11:12,TX-9QXUQ9YYR1Q7
2193,7000002192,972,2454.0,2,2.0,CARD,FAILED,28314.0,,,
2194,7000002193,872,2892.0,2,4.0,CASH,PAID,41164.2,20240526,15:58:41,TX-XFHGMXFVPAJ0
2195,7000002194,1396,1956.0,2,2.0,CARD,PAID,67590.6,20240928,13:01:12,TX-VU66N6XBMVYB
2196,7000002195,998,3691.0,2,2.0,CARD,PAID,57172.5,20240712,07:20:09,TX-73WTH62ZO1GB
2197,7000002196,69,1960.0,1,,GATEWAY,FAILED,50205.0,,,
2198,7000002197,873,4081.0,1,,CARD,PAID,49905.0,20250916,17:53:42,TX-N2S3ZJ1EYKMR
2199,7000002198,862,2272.0,2,3.0,CASH,PAID,53451.75,20241206,11:15:54,TX-UNF3OBDUP23B
2200,7000002199,1029,2585.0,1,,CARD,PAID,38552.7,20250402,13:36:31,TX-VQLE5KT6RQ0U
2201,7000002200,721,1217.0,2,3.0,CASH,PAID,43560.0,20250516,03:37:52,TX-X3H8N4YT02C7
2202,7000002201,150,1574.0,2,4.0,CASH,PAID,57426.6,20250321,19:24:33,TX-MOVGY1Y66M8I
2203,7000002202,1004,2995.0,1,,GATEWAY,PAID,34485.0,20250125,21:14:04,TX-S7ULRGH1MYL5
2204,7000002203,450,2400.0,2,1.0,CASH,PAID,79337.28,20250426,03:00:36,TX-S8P7RRB3ORIB
2205,7000002204,172,1955.0,2,1.0,CARD,PAID,36209.25,20240329,06:02:16,TX-UIU03H8M6MTC
2206,7000002205,1376,1810.0,2,3.0,CARD,PAID,34485.0,20250222,15:43:20,TX-SHKC5PXFJ811
2207,7000002206,234,1531.0,2,4.0,CARD,PAID,13721.4,20250930,15:31:30,TX-UWFSFSPET6H2
2208,7000002207,234,2103.0,1,,GATEWAY,PAID,13721.4,20250527,02:33:36,TX-Z0N8DWLRHGVE
2209,7000002208,117,2541.0,1,,CARD,PAID,50386.5,20250301,00:06:56,TX-W3PQROFPS00R
2210,7000002209,37,1066.0,1,,CARD,PAID,15720.0,20240105,15:08:30,TX-PTJ8RLA49FD3
2211,7000002210,1116,,2,4.0,CARD,PAID,18150.0,20240201,07:16:08,TX-3061WBX6D9T1
2212,7000002211,235,2244.0,1,,GATEWAY,PAID,38443.8,20250414,09:57:18,TX-ZDH0WC48LREH
2213,7000002212,285,1508.0,1,,GATEWAY,PAID,15720.0,20250516,23:52:58,TX-PB6YWOKL2TPG
2214,7000002213,1188,4051.0,1,,GATEWAY,PAID,14268.0,20240302,18:39:00,TX-IDPBH8QUY19Y
2215,7000002214,230,3240.0,2,1.0,TRANSFER,PAID,107811.0,20251001,10:57:20,TX-1ZFGGM3512F3
2216,7000002215,1399,2509.0,2,4.0,CASH,PAID,19565.7,20250513,20:12:03,TX-84NBBL1PDBZD
2217,7000002216,1363,,1,,CARD,PAID,19350.0,20250117,14:18:56,TX-6NFVUINUWWJG
2218,7000002217,855,2592.0,2,3.0,TRANSFER,PAID,75663.72,20241104,04:27:49,TX-GKEX41YNGMJN
2219,7000002218,498,2301.0,1,,CARD,PAID,13968.0,20241030,05:24:06,TX-5I08Q6HKETP4
2220,7000002219,140,2856.0,1,,CARD,PAID,14994.0,20240607,05:21:49,TX-4YE78ERHVTIM
2221,7000002220,956,3446.0,2,1.0,CASH,REFUNDED,50529.6,20241231,04:22:27,TX-22JQ2I7HQNIO
2222,7000002221,235,2949.0,2,1.0,CARD,PAID,14520.0,20240920,17:47:19,TX-6MYLX40O6Y7I
2223,7000002222,1268,2386.0,1,,CARD,PAID,14994.0,20250430,02:25:06,TX-F762HG2TXA7B
2224,7000002223,1322,4176.0,1,,GATEWAY,PAID,91277.16,20240413,18:03:42,TX-GOE0NEDHNNYD
2225,7000002224,194,1136.0,1,,GATEWAY,PAID,40104.0,20250202,10:22:39,TX-6J4J48HWXV4A
2226,7000002225,1446,2913.0,1,,CARD,PAID,42064.2,20250107,18:47:48,TX-ADDX83JIXYU4
2227,7000002226,502,3547.0,2,1.0,CARD,PAID,14520.0,20240705,10:00:06,TX-GGYH2BV8BTVE
2228,7000002227,1410,3586.0,2,3.0,TRANSFER,PAID,43560.0,20250131,17:24:02,TX-QFURC6GR53WU
2229,7000002228,951,1103.0,1,,GATEWAY,PAID,29940.0,20250530,18:35:10,TX-4E5XOLCK43SD
2230,7000002229,1124,2101.0,1,,GATEWAY,PAID,69371.4,20250821,19:14:27,TX-85IURJPGZV1F
2231,7000002230,1005,3702.0,2,2.0,TRANSFER,PAID,68879.25,20240517,14:39:22,TX-9KYLDPVECNDK
2232,7000002231,578,3182.0,2,4.0,CASH,PAID,14229.6,20240409,11:44:23,TX-GPQWKINEPFDJ
2233,7000002232,881,3025.0,1,,GATEWAY,PAID,50457.0,20250514,19:17:22,TX-SYB25J77OR7H
2234,7000002233,865,3516.0,2,3.0,CARD,PAID,28459.2,20250107,15:43:05,TX-X2EKROMX3WW2
2235,7000002234,411,2294.0,2,3.0,CARD,PAID,45520.2,20240818,14:21:49,TX-FN515CKT16AG
2236,7000002235,1412,3398.0,2,4.0,CASH,PAID,13721.4,20250215,08:48:15,TX-2XMJU5C157GT
2237,7000002236,167,1328.0,1,,CARD,PAID,14994.0,20240115,21:10:39,TX-C8QTTEEFROEV
2238,7000002237,623,2142.0,1,,GATEWAY,PAID,120036.6,20240221,06:28:42,TX-BSR3CK7QGLZI
2239,7000002238,1245,2217.0,1,,GATEWAY,PAID,59860.8,20250318,00:38:15,TX-O2FY72J2JVHC
2240,7000002239,1389,1685.0,1,,CARD,PAID,17835.0,20240613,21:24:56,TX-KMBOTY8TNFVA
2241,7000002240,354,,1,,CARD,REFUNDED,42064.2,20241021,08:41:57,TX-GIT0XXB6QPWA
2242,7000002241,217,1147.0,1,,GATEWAY,REFUNDED,50205.0,20241210,19:26:46,TX-R6972E4XTS56
2243,7000002242,502,1541.0,2,2.0,CARD,PAID,17787.0,20240305,16:34:05,TX-U19TKRYZ67VO
2244,7000002243,320,3915.0,1,,GATEWAY,FAILED,129593.1,,,
2245,7000002244,590,2882.0,1,,GATEWAY,PAID,17172.0,20250129,14:39:21,TX-HUEQ5U62JIXP
2246,7000002245,1358,3960.0,1,,GATEWAY,PAID,14374.8,20241014,16:29:57,TX-KT8V3NRO003M
2247,7000002246,1413,3136.0,2,3.0,CASH,REFUNDED,31036.5,20241225,12:40:50,TX-Z9S12NHNHM45
2248,7000002247,1183,2617.0,1,,CARD,REFUNDED,19350.0,20250317,02:02:30,TX-3T5BIWDM32CP
2249,7000002248,1270,1720.0,1,,CARD,PAID,55813.88,20240911,22:45:46,TX-23TVKVM53M21
2250,7000002249,991,1859.0,1,,CARD,PAID,60112.8,20250413,21:23:20,TX-V9WUXJ32CPNM
2251,7000002250,748,3573.0,1,,GATEWAY,PAID,36209.25,20240409,14:56:25,TX-XK6R7IJZ0ZNF
2252,7000002251,1315,4126.0,1,,GATEWAY,PAID,50505.0,20241101,17:09:03,TX-EOTA2R14XFYC
2253,7000002252,529,2876.0,2,1.0,CARD,PAID,26136.0,20250915,19:01:34,TX-MIOU60KIF32B
2254,7000002253,1186,1083.0,1,,GATEWAY,FAILED,58871.1,,,
