shipment_sk,id,customer_id,shipping_address_id,channel_id,carrier,shipped_at_date_id,shipped_at_time,delivered_at_date_id,delivered_at_time,tracking_number
3531,9000003530,1187,4,2,PICKUP,20240306,13:07:31,20240307,13:07:31,
3532,9000003531,1329,3514,1,Correo Argentino,20250904,15:58:09,20250908,15:58:09,TRK-4E1A7HASFY
3533,9000003532,1231,3381,1,Correo Argentino,20250814,06:43:08,20250817,06:43:08,TRK-EEWDIMZIUT
3534,9000003533,571,1,2,PICKUP,,,,,
3535,9000003534,1336,1,2,PICKUP,20250222,11:16:01,20250223,11:16:01,
3536,9000003535,243,1,2,PICKUP,20240227,18:25:45,20240228,18:25:45,
3537,9000003536,678,3,2,PICKUP,,,,,
3538,9000003537,791,1492,1,Correo Argentino,20240219,01:07:37,20240223,01:07:37,TRK-C9ET9DK9QW
3539,9000003538,580,4052,1,Correo Argentino,20250507,05:39:21,20250511,05:39:21,TRK-Q96V6A9VV3
3540,9000003539,121,3,2,PICKUP,20241208,10:21:36,20241209,10:21:36,
3541,9000003540,1130,4,2,PICKUP,20250715,21:42:05,20250716,21:42:05,
3542,9000003541,1275,4,2,PICKUP,20240525,21:10:41,20240526,21:10:41,
3543,9000003542,1039,2977,1,Correo Argentino,,,,,
3544,9000003543,171,3,2,PICKUP,20241013,10:29:18,20241014,10:29:18,
3545,9000003544,132,1,2,PICKUP,20250525,15:41:17,20250526,15:41:17,
3546,9000003545,889,3,2,PICKUP,20250117,20:27:47,20250118,20:27:47,
3547,9000003546,640,2810,1,Correo Argentino,20240217,09:33:22,20240219,09:33:22,TRK-QI10CJ1I4E
3548,9000003547,841,1018,1,Correo Argentino,20250525,03:34:27,20250530,03:34:27,TRK-94HJJPM4YM
3549,9000003548,1188,4,2,PICKUP,,,,,
3550,9000003549,1319,3841,1,Correo Argentino,20241104,03:10:17,20241109,03:10:17,TRK-IVF3UNTC2Z
3551,9000003550,580,3311,1,Correo Argentino,20250108,13:15:55,20250112,13:15:55,TRK-R7W7XPJ6W6
3552,9000003551,589,4064,1,Correo Argentino,20241016,01:53:28,20241019,01:53:28,TRK-W4ZLTX34L9
3553,9000003552,204,4103,1,Correo Argentino,,,,,
3554,9000003553,867,1524,1,Correo Argentino,20240410,04:28:48,20240415,04:28:48,TRK-HS8QV0NUR0
3555,9000003554,250,4158,1,Correo Argentino,20240924,20:47:52,20240929,20:47:52,TRK-CI6JCZ48ZI
3556,9000003555,1215,2707,1,Correo Argentino,20250502,11:25:03,20250507,11:25:03,TRK-0E74FPPALP
3557,9000003556,1363,4,2,PICKUP,20240417,21:04:40,20240418,21:04:40,
3558,9000003557,589,2924,1,Correo Argentino,20250630,02:15:11,20250704,02:15:11,TRK-SW2MBJSXHV
3559,9000003558,1462,3373,1,Correo Argentino,20240520,06:11:35,20240525,06:11:35,TRK-YLWNMQNL0K
3560,9000003559,837,4,2,PICKUP,20250622,03:19:16,20250623,03:19:16,
3561,9000003560,1210,1,2,PICKUP,20241208,18:22:47,20241209,18:22:47,
3562,9000003561,370,3,2,PICKUP,20241126,10:57:25,20241127,10:57:25,
3563,9000003562,1474,4,2,PICKUP,20250803,00:38:13,20250804,00:38:13,
3564,9000003563,294,1,2,PICKUP,20241122,13:45:43,20241123,13:45:43,
3565,9000003564,1427,3095,1,Correo Argentino,20250516,06:52:33,20250520,06:52:33,TRK-YWJJYB0BLI
3566,9000003565,119,3488,1,Correo Argentino,20240612,11:15:26,20240614,11:15:26,TRK-K7ZPBJ8FLY
3567,9000003566,485,3870,1,Correo Argentino,20240104,20:35:16,20240108,20:35:16,TRK-CRXOW6S6CI
3568,9000003567,583,4,2,PICKUP,20240130,17:42:33,20240131,17:42:33,
3569,9000003568,1463,2618,1,Correo Argentino,20250422,16:43:06,20250426,16:43:06,TRK-I9RK0LGZAG
3570,9000003569,160,1904,1,Correo Argentino,20250403,12:18:10,20250407,12:18:10,TRK-KQBFVQHOE8
3571,9000003570,629,1506,1,Correo Argentino,,,,,
3572,9000003571,727,1,2,PICKUP,20240806,15:43:42,20240807,15:43:42,
3573,9000003572,590,4154,1,Correo Argentino,20240504,17:48:56,20240509,17:48:56,TRK-KP2F8RR80F
3574,9000003573,443,3020,1,Correo Argentino,20241022,16:26:05,20241027,16:26:05,TRK-J47T28Q4FF
3575,9000003574,705,2874,1,Correo Argentino,20240318,20:09:15,20240322,20:09:15,TRK-7TOYFIIFFA
3576,9000003575,188,3058,1,Correo Argentino,20250512,15:08:03,20250515,15:08:03,TRK-67YYD2OIUK
3577,9000003576,1097,4,2,PICKUP,20240413,20:59:27,20240414,20:59:27,
3578,9000003577,1328,4,2,PICKUP,20250219,05:04:58,20250220,05:04:58,
3579,9000003578,304,3,2,PICKUP,20240103,18:28:29,20240104,18:28:29,
3580,9000003579,876,2808,1,Correo Argentino,20250716,13:50:02,20250720,13:50:02,TRK-GCS40R1S8D
3581,9000003580,1116,2865,1,Correo Argentino,20240503,05:46:03,20240507,05:46:03,TRK-M4ZX263LYA
3582,9000003581,1219,1863,1,Correo Argentino,20250316,12:50:18,20250319,12:50:18,TRK-2S7J15NFJ9
3583,9000003582,1134,1903,1,Correo Argentino,20250121,07:35:25,20250123,07:35:25,TRK-IT7O2CVPQL
3584,9000003583,1074,4,2,PICKUP,20240301,00:00:12,20240302,00:00:12,
3585,9000003584,350,3057,1,Correo Argentino,20250523,01:40:10,20250525,01:40:10,TRK-JS12XU386K
3586,9000003585,1406,3450,1,Correo Argentino,,,,,
3587,9000003586,1176,4,2,PICKUP,20250217,06:14:47,20250218,06:14:47,
3588,9000003587,1367,1403,1,Correo Argentino,20240228,20:59:35,20240301,20:59:35,TRK-FDW4U41UTU
3589,9000003588,232,2330,1,Correo Argentino,20240712,02:33:39,20240717,02:33:39,TRK-5VBZM2LHO7
3590,9000003589,844,2093,1,Correo Argentino,20250626,16:43:23,20250628,16:43:23,TRK-8GCOW9EO3J
3591,9000003590,671,3771,1,Correo Argentino,20250608,22:48:56,20250611,22:48:56,TRK-5S8RI5X3JM
3592,9000003591,407,3306,1,Correo Argentino,20240814,16:07:18,20240820,16:07:18,TRK-TMPDR0RXUJ
3593,9000003592,944,3185,1,Correo Argentino,,,,,
3594,9000003593,327,2,2,PICKUP,20241018,02:57:24,20241019,02:57:24,
3595,9000003594,199,3752,1,Correo Argentino,20240629,10:13:30,20240701,10:13:30,TRK-ESFGK1M08Q
3596,9000003595,1409,2072,1,Correo Argentino,20241225,01:41:56,20241231,01:41:56,TRK-PZMM2JCYUG
3597,9000003596,949,2,2,PICKUP,20240229,23:47:51,20240301,23:47:51,
3598,9000003597,900,2111,1,Correo Argentino,20241107,06:38:24,20241109,06:38:24,TRK-0BHCU3L462
3599,9000003598,932,1,2,PICKUP,20240307,06:42:02,20240308,06:42:02,
3600,9000003599,683,1,2,PICKUP,20240115,05:42:51,20240116,05:42:51,
3601,9000003600,1360,4,2,PICKUP,,,,,
3602,9000003601,505,1152,1,Correo Argentino,20240908,12:45:46,20240912,12:45:46,TRK-723GAXFZ4E
3603,9000003602,371,1510,1,Correo Argentino,20250622,03:59:56,20250629,03:59:56,TRK-PVWCTINZ56
3604,9000003603,535,2931,1,Correo Argentino,20240107,20:31:07,20240110,20:31:07,TRK-SPAJYQEFQQ
3605,9000003604,446,1546,1,Correo Argentino,20241020,05:29:12,20241022,05:29:12,TRK-RVSYLHFF6X
3606,9000003605,610,4,2,PICKUP,20250601,02:42:44,20250602,02:42:44,
3607,9000003606,243,2728,1,Correo Argentino,,,,,
3608,9000003607,1469,2,2,PICKUP,20241107,03:42:33,20241108,03:42:33,
3609,9000003608,86,1938,1,Correo Argentino,20250301,09:38:02,20250306,09:38:02,TRK-A0PC53YE5O
3610,9000003609,437,1680,1,Correo Argentino,20250718,21:28:38,20250720,21:28:38,TRK-B3B2VNH2F5
3611,9000003610,199,1896,1,Correo Argentino,20240814,20:28:17,20240819,20:28:17,TRK-LEKQGW12G9
3612,9000003611,350,1305,1,Correo Argentino,,,,,
3613,9000003612,105,1,2,PICKUP,20240215,22:59:29,20240216,22:59:29,
3614,9000003613,698,3470,1,Correo Argentino,20240427,07:11:21,20240501,07:11:21,TRK-DJV5NYUJAX
3615,9000003614,1236,3868,1,Correo Argentino,20240229,12:41:21,20240302,12:41:21,TRK-KJY0Y7ABLN
3616,9000003615,1305,2102,1,Correo Argentino,20241229,00:38:00,20250102,00:38:00,TRK-9V6ZSMWOPJ
3617,9000003616,1262,1250,1,Correo Argentino,20250606,03:55:36,20250608,03:55:36,TRK-89SVDZ7F19
3618,9000003617,1325,4,2,PICKUP,20241228,06:23:00,20241229,06:23:00,
3619,9000003618,117,4149,1,Correo Argentino,,,,,
3620,9000003619,1322,1080,1,Correo Argentino,20250923,02:09:13,20250925,02:09:13,TRK-2E0Q8DVQNT
3621,9000003620,694,3,2,PICKUP,20240204,22:40:46,20240205,22:40:46,
3622,9000003621,1092,2,2,PICKUP,20240719,06:13:30,20240720,06:13:30,
3623,9000003622,279,4064,1,Correo Argentino,20240330,08:02:30,20240404,08:02:30,TRK-1J5S5SV880
3624,9000003623,1277,1,2,PICKUP,20240107,18:46:04,20240108,18:46:04,
3625,9000003624,983,3,2,PICKUP,20250706,22:15:13,20250707,22:15:13,
3626,9000003625,1300,3076,1,Correo Argentino,20240320,18:50:53,20240327,18:50:53,TRK-6RPN927PUU
3627,9000003626,727,4,2,PICKUP,20241030,02:32:03,20241031,02:32:03,
3628,9000003627,496,2959,1,Correo Argentino,20240625,23:14:17,20240627,23:14:17,TRK-CAPGRHP6JI
3629,9000003628,657,1521,1,Correo Argentino,20240809,00:35:33,20240814,00:35:33,TRK-IJYRYDZPFI
3630,9000003629,277,2479,1,Correo Argentino,20250115,21:25:44,20250119,21:25:44,TRK-K0SZMIT3CT
3631,9000003630,523,1740,1,Correo Argentino,20240926,15:22:24,20240930,15:22:24,TRK-MI3VRU4HJX
3632,9000003631,126,1279,1,Correo Argentino,20241112,12:30:00,20241114,12:30:00,TRK-3BVYP9SXPD
3633,9000003632,1034,1,2,PICKUP,,,,,
3634,9000003633,358,4,2,PICKUP,20250111,06:02:07,20250112,06:02:07,
3635,9000003634,637,2688,1,Correo Argentino,20240328,17:23:11,20240402,17:23:11,TRK-KRKZDEQ5EN
3636,9000003635,691,2,2,PICKUP,20240831,16:35:26,20240901,16:35:26,
3637,9000003636,380,4,2,PICKUP,20241110,04:17:00,20241111,04:17:00,
3638,9000003637,1253,1364,1,Correo Argentino,20240828,07:22:39,20240902,07:22:39,TRK-9Q1LMYNGLQ
3639,9000003638,1068,4,2,PICKUP,,,,,
3640,9000003639,1188,1230,1,Correo Argentino,20250226,23:47:18,20250301,23:47:18,TRK-4FMER30TXG
3641,9000003640,1354,2319,1,Correo Argentino,20250816,21:14:06,20250820,21:14:06,TRK-6770QZQT13
3642,9000003641,1109,2,2,PICKUP,20240928,10:04:27,20240929,10:04:27,
3643,9000003642,1399,1,2,PICKUP,20240911,01:24:53,20240912,01:24:53,
3644,9000003643,672,1,2,PICKUP,20240512,12:11:03,20240513,12:11:03,
3645,9000003644,1351,1,2,PICKUP,20240419,17:50:07,20240420,17:50:07,
3646,9000003645,725,2772,1,Correo Argentino,,,,,
3647,9000003646,1288,3,2,PICKUP,20240618,10:27:47,20240619,10:27:47,
3648,9000003647,542,3239,1,Correo Argentino,20240712,01:36:43,20240715,01:36:43,TRK-B3MXZEAK3L
3649,9000003648,205,3416,1,Correo Argentino,20250920,01:41:44,20250925,01:41:44,TRK-SL8SJ684ZT
3650,9000003649,421,2178,1,Correo Argentino,20240424,08:35:00,20240427,08:35:00,TRK-SXLAB1DB07
3651,9000003650,433,3921,1,Correo Argentino,20240826,01:54:36,20240828,01:54:36,TRK-VOCJGBRQE0
3652,9000003651,313,2491,1,Correo Argentino,,,,,
3653,9000003652,556,4,2,PICKUP,20240208,10:55:42,20240209,10:55:42,
3654,9000003653,1225,1705,1,Correo Argentino,20250413,05:47:30,20250415,05:47:30,TRK-3UC1X82JHD
3655,9000003654,1326,3755,1,Correo Argentino,20240813,17:09:27,20240816,17:09:27,TRK-YGQNQHZEJ7
3656,9000003655,513,1540,1,Correo Argentino,,,,,
3657,9000003656,196,2746,1,Correo Argentino,20240506,05:55:59,20240511,05:55:59,TRK-EBU9EE9X07
3658,9000003657,377,3517,1,Correo Argentino,,,,,
3659,9000003658,400,2,2,PICKUP,20240608,09:42:27,20240609,09:42:27,
3660,9000003659,1177,3465,1,Correo Argentino,20250323,05:45:33,20250328,05:45:33,TRK-TBD6D1J6Q6
3661,9000003660,833,2800,1,Correo Argentino,20240312,05:32:22,20240315,05:32:22,TRK-YIYOMPY4I0
3662,9000003661,308,2456,1,Correo Argentino,20240923,19:32:48,20240928,19:32:48,TRK-BDZ7A87DF0
3663,9000003662,291,4,2,PICKUP,20240917,04:00:51,20240918,04:00:51,
3664,9000003663,727,3202,1,Correo Argentino,20250702,21:45:23,20250706,21:45:23,TRK-4PSH45S4HN
3665,9000003664,587,3,2,PICKUP,20241226,22:05:59,20241227,22:05:59,
3666,9000003665,448,2,2,PICKUP,20241202,21:51:00,20241203,21:51:00,
3667,9000003666,1144,1,2,PICKUP,20240604,20:04:03,20240605,20:04:03,
3668,9000003667,516,3333,1,Correo Argentino,,,,,
3669,9000003668,1123,1764,1,Correo Argentino,20241020,11:39:35,20241027,11:39:35,TRK-PVCLDQC2H9
3670,9000003669,1203,3598,1,Correo Argentino,20240523,21:33:01,20240526,21:33:01,TRK-E26QAVHZ8F
3671,9000003670,377,1,2,PICKUP,20240319,09:42:18,20240320,09:42:18,
3672,9000003671,991,3861,1,Correo Argentino,20240401,08:51:19,20240403,08:51:19,TRK-BLDDGK2JU6
3673,9000003672,240,2064,1,Correo Argentino,20250507,18:02:11,20250512,18:02:11,TRK-VEVXKNA2L8
3674,9000003673,1155,4,2,PICKUP,20250328,17:14:03,20250329,17:14:03,
3675,9000003674,46,3,2,PICKUP,20240325,20:54:47,20240326,20:54:47,
3676,9000003675,1102,2608,1,Correo Argentino,20241012,01:05:45,20241017,01:05:45,TRK-3E2E14ERDS
3677,9000003676,1402,1119,1,Correo Argentino,20241125,01:36:10,20241128,01:36:10,TRK-VX48TB9QHU
3678,9000003677,429,1826,1,Correo Argentino,20241225,00:22:41,20241227,00:22:41,TRK-V01EBS0ZP5
3679,9000003678,1106,2,2,PICKUP,20240724,17:39:27,20240725,17:39:27,
3680,9000003679,1067,3633,1,Correo Argentino,20240910,17:27:46,20240913,17:27:46,TRK-NCPMDGL24Q
3681,9000003680,125,1378,1,Correo Argentino,20240120,11:47:50,20240123,11:47:50,TRK-7MRV0FI0K9
3682,9000003681,352,3828,1,Correo Argentino,20250831,23:14:39,20250904,23:14:39,TRK-UCTA6GSRAU
3683,9000003682,592,2,2,PICKUP,20240305,08:19:31,20240306,08:19:31,
3684,9000003683,231,1,2,PICKUP,20240216,04:55:31,20240217,04:55:31,
3685,9000003684,23,1459,1,Correo Argentino,20240330,23:09:08,20240402,23:09:08,TRK-GS3J7SUJ6Y
3686,9000003685,622,1278,1,Correo Argentino,20250206,22:34:08,20250210,22:34:08,TRK-R4YD2E7M8D
3687,9000003686,971,2,2,PICKUP,20250201,14:57:01,20250202,14:57:01,
3688,9000003687,724,4,2,PICKUP,20241017,08:38:26,20241018,08:38:26,
3689,9000003688,150,3638,1,Correo Argentino,20250222,09:45:42,20250226,09:45:42,TRK-CE8UGM5SKD
3690,9000003689,683,3736,1,Correo Argentino,20240603,15:44:38,20240607,15:44:38,TRK-FWVNB2SR47
3691,9000003690,1219,1489,1,Correo Argentino,20241001,00:16:01,20241007,00:16:01,TRK-1OHT8164L9
3692,9000003691,71,1491,1,Correo Argentino,20240126,16:00:36,20240131,16:00:36,TRK-VYSWM6DC8J
3693,9000003692,120,1,2,PICKUP,20240531,14:22:21,20240601,14:22:21,
3694,9000003693,937,3,2,PICKUP,20250104,17:13:20,20250105,17:13:20,
3695,9000003694,1122,1222,1,Correo Argentino,20240618,01:34:25,20240621,01:34:25,TRK-3BHMMWZ0W7
3696,9000003695,1380,1917,1,Correo Argentino,20250708,13:21:08,20250711,13:21:08,TRK-4F603F0SN4
3697,9000003696,910,3,2,PICKUP,20241127,11:23:46,20241128,11:23:46,
3698,9000003697,787,1018,1,Correo Argentino,20250104,06:40:31,20250106,06:40:31,TRK-UVGY6WIZX5
3699,9000003698,1155,1511,1,Correo Argentino,,,,,
3700,9000003699,86,2472,1,Correo Argentino,20250530,08:41:54,20250601,08:41:54,TRK-2AJBJ19UB3
3701,9000003700,938,4,2,PICKUP,20250126,03:07:22,20250127,03:07:22,
3702,9000003701,1058,4,2,PICKUP,20240419,17:08:08,20240420,17:08:08,
3703,9000003702,414,2,2,PICKUP,20240310,13:14:34,20240311,13:14:34,
3704,9000003703,166,1399,1,Correo Argentino,20240910,23:14:10,20240914,23:14:10,TRK-XWXKHNR502
3705,9000003704,1427,3,2,PICKUP,20241230,21:50:19,20241231,21:50:19,
3706,9000003705,362,4,2,PICKUP,20240509,13:00:48,20240510,13:00:48,
3707,9000003706,1491,3345,1,Correo Argentino,20240802,12:29:58,20240804,12:29:58,TRK-P8ADVYO348
3708,9000003707,465,2386,1,Correo Argentino,20250203,12:56:19,20250205,12:56:19,TRK-19DKVLUNPR
3709,9000003708,724,3,2,PICKUP,20250131,22:32:09,20250201,22:32:09,
3710,9000003709,1342,1047,1,Correo Argentino,20240912,05:42:54,20240915,05:42:54,TRK-FPXYDR8CZC
3711,9000003710,244,2,2,PICKUP,20250830,02:17:39,20250831,02:17:39,
3712,9000003711,747,3062,1,Correo Argentino,20240501,00:33:01,20240505,00:33:01,TRK-UJIVDJ8O4Y
3713,9000003712,1225,1322,1,Correo Argentino,20250114,16:34:55,20250117,16:34:55,TRK-E1OVVKCQ7E
3714,9000003713,115,1,2,PICKUP,20241027,13:56:11,20241028,13:56:11,
3715,9000003714,831,1107,1,Correo Argentino,20250217,17:55:25,20250222,17:55:25,TRK-KAE09GUQJ4
3716,9000003715,102,2996,1,Correo Argentino,,,,,
3717,9000003716,666,2336,1,Correo Argentino,20250221,01:48:15,20250224,01:48:15,TRK-4TXKXEBSP5
3718,9000003717,1121,2,2,PICKUP,20250401,19:22:49,20250402,19:22:49,
3719,9000003718,841,3452,1,Correo Argentino,20250818,21:03:53,20250822,21:03:53,TRK-AILWILNZG9
3720,9000003719,1412,1764,1,Correo Argentino,20250225,02:53:35,20250303,02:53:35,TRK-VEXK28TTJS
3721,9000003720,1210,3383,1,Correo Argentino,,,,,
3722,9000003721,362,2355,1,Correo Argentino,20241115,22:42:25,20241118,22:42:25,TRK-6CC02SUGTC
3723,9000003722,1009,3428,1,Correo Argentino,20241129,23:56:56,20241202,23:56:56,TRK-AISELN2TQK
3724,9000003723,830,2646,1,Correo Argentino,20250403,08:22:24,20250408,08:22:24,TRK-K5TCTNNI0Z
3725,9000003724,995,3,2,PICKUP,20250909,21:31:48,20250910,21:31:48,
3726,9000003725,504,3709,1,Correo Argentino,20250501,17:34:53,20250506,17:34:53,TRK-JQL3B8N796
3727,9000003726,1093,4,2,PICKUP,20250629,15:46:45,20250630,15:46:45,
3728,9000003727,805,2627,1,Correo Argentino,,,,,
3729,9000003728,657,1877,1,Correo Argentino,20241109,22:52:07,20241113,22:52:07,TRK-EKLJY5BSW6
3730,9000003729,965,4178,1,Correo Argentino,20250331,06:39:43,20250405,06:39:43,TRK-5CDML1SZ9O
3731,9000003730,439,3,2,PICKUP,,,,,
3732,9000003731,457,1399,1,Correo Argentino,20240514,00:13:30,20240517,00:13:30,TRK-LABW52G2CC
3733,9000003732,958,1564,1,Correo Argentino,20241030,15:48:16,20241101,15:48:16,TRK-O7QZNFYJFR
3734,9000003733,725,2727,1,Correo Argentino,20240527,18:05:00,20240601,18:05:00,TRK-U78N9BX0XT
3735,9000003734,256,2,2,PICKUP,20240131,21:07:49,20240201,21:07:49,
3736,9000003735,919,2,2,PICKUP,20240426,02:57:49,20240427,02:57:49,
3737,9000003736,292,3,2,PICKUP,20240922,15:03:08,20240923,15:03:08,
3738,9000003737,1377,1781,1,Correo Argentino,20241205,21:25:21,20241210,21:25:21,TRK-BDY0LAUEJF
3739,9000003738,290,1685,1,Correo Argentino,20250203,16:27:30,20250207,16:27:30,TRK-2VMEA5VV4A
3740,9000003739,1273,3254,1,Correo Argentino,20250623,01:27:01,20250625,01:27:01,TRK-J1HAIH553D
3741,9000003740,1056,2,2,PICKUP,20250703,10:57:50,20250704,10:57:50,
3742,9000003741,601,1234,1,Correo Argentino,20241029,05:18:03,20241031,05:18:03,TRK-PX5UW1P0LF
3743,9000003742,1500,3495,1,Correo Argentino,20240807,12:17:28,20240809,12:17:28,TRK-8CEMNWL3LI
3744,9000003743,1241,1889,1,Correo Argentino,20240517,19:59:47,20240519,19:59:47,TRK-8EC1H4J80R
3745,9000003744,874,3,2,PICKUP,20241204,16:26:08,20241205,16:26:08,
3746,9000003745,911,2807,1,Correo Argentino,20241125,03:26:31,20241129,03:26:31,TRK-TWDXSDC4C6
3747,9000003746,910,2300,1,Correo Argentino,20250224,18:34:18,20250226,18:34:18,TRK-CSJH4V7Q31
3748,9000003747,1089,2,2,PICKUP,20250326,10:05:45,20250327,10:05:45,
3749,9000003748,855,1262,1,Correo Argentino,20240324,08:51:33,20240329,08:51:33,TRK-HR13G1Z9SI
3750,9000003749,543,2172,1,Correo Argentino,,,,,
3751,9000003750,738,1,2,PICKUP,20241009,05:55:58,20241010,05:55:58,
3752,9000003751,1043,1968,1,Correo Argentino,20241204,13:02:37,20241208,13:02:37,TRK-UVKK1K03DZ
3753,9000003752,733,2342,1,Correo Argentino,20250709,13:24:43,20250711,13:24:43,TRK-Y17PHBVEXI
3754,9000003753,77,2254,1,Correo Argentino,20240626,09:03:51,20240629,09:03:51,TRK-7BYSO9BZYU
3755,9000003754,1067,1282,1,Correo Argentino,20250601,10:14:39,20250606,10:14:39,TRK-SDU1TZKDTS
3756,9000003755,387,1217,1,Correo Argentino,20240108,21:50:21,20240114,21:50:21,TRK-IAT4P9ZWSL
3757,9000003756,942,1,2,PICKUP,20241222,13:57:00,20241223,13:57:00,
3758,9000003757,863,1,2,PICKUP,20250313,14:45:49,20250314,14:45:49,
3759,9000003758,1368,2,2,PICKUP,20250716,13:51:54,20250717,13:51:54,
3760,9000003759,722,2781,1,Correo Argentino,20250329,22:52:04,20250403,22:52:04,TRK-9EMFFGUW18
3761,9000003760,168,3405,1,Correo Argentino,20250505,18:16:43,20250508,18:16:43,TRK-I7ZNMD400U
3762,9000003761,625,2409,1,Correo Argentino,20240831,19:37:09,20240905,19:37:09,TRK-YDBCA7MWRE
3763,9000003762,1021,3614,1,Correo Argentino,20240426,23:15:19,20240429,23:15:19,TRK-J2424WZ2R2
3764,9000003763,739,2825,1,Correo Argentino,20240627,19:48:27,20240704,19:48:27,TRK-U2Y2J3YYDH
3765,9000003764,1362,3568,1,Correo Argentino,20250505,19:44:51,20250510,19:44:51,TRK-HO6D5M6B4W
3766,9000003765,921,2265,1,Correo Argentino,20250207,05:04:17,20250210,05:04:17,TRK-G7H56M6EJC
3767,9000003766,1071,2,2,PICKUP,20250406,22:36:26,20250407,22:36:26,
3768,9000003767,759,1976,1,Correo Argentino,20240502,23:02:57,20240505,23:02:57,TRK-HYPWGHXQHP
3769,9000003768,285,2643,1,Correo Argentino,20250514,07:40:09,20250519,07:40:09,TRK-CXYIGO11O4
3770,9000003769,200,3,2,PICKUP,,,,,
3771,9000003770,1377,3169,1,Correo Argentino,20250618,21:44:00,20250620,21:44:00,TRK-S4WK54ZRTY
3772,9000003771,278,2,2,PICKUP,20240504,09:39:42,20240505,09:39:42,
3773,9000003772,519,2,2,PICKUP,20250817,01:10:27,20250818,01:10:27,
3774,9000003773,1476,3914,1,Correo Argentino,20240905,01:06:24,20240910,01:06:24,TRK-4CVC86G7E2
3775,9000003774,1026,2284,1,Correo Argentino,,,,,
3776,9000003775,820,2068,1,Correo Argentino,20240120,12:14:58,20240123,12:14:58,TRK-WTWHF18CCD
3777,9000003776,1140,2542,1,Correo Argentino,20240820,03:41:11,20240823,03:41:11,TRK-CQPIGCTLW3
3778,9000003777,382,1,2,PICKUP,20240907,16:44:12,20240908,16:44:12,
3779,9000003778,246,1814,1,Correo Argentino,20240403,16:02:32,20240408,16:02:32,TRK-XO3IB561BW
3780,9000003779,798,2751,1,Correo Argentino,20250624,03:24:34,20250628,03:24:34,TRK-2DE7EDFEQ4
3781,9000003780,1167,1784,1,Correo Argentino,,,,,
3782,9000003781,1454,3611,1,Correo Argentino,20250221,14:11:48,20250223,14:11:48,TRK-91UHXLX95X
3783,9000003782,488,3,2,PICKUP,20240822,07:30:09,20240823,07:30:09,
3784,9000003783,1116,1823,1,Correo Argentino,20250122,23:06:42,20250126,23:06:42,TRK-MAYZJYUORC
3785,9000003784,15,1508,1,Correo Argentino,20241017,10:30:00,20241022,10:30:00,TRK-PT3O8FZ1KI
3786,9000003785,332,1,2,PICKUP,20250817,15:58:18,20250818,15:58:18,
3787,9000003786,707,1,2,PICKUP,,,,,
3788,9000003787,238,3781,1,Correo Argentino,20250717,15:51:05,20250719,15:51:05,TRK-HQIS37IC9R
3789,9000003788,66,2,2,PICKUP,20240328,13:11:38,20240329,13:11:38,
3790,9000003789,407,2382,1,Correo Argentino,20250713,04:47:11,20250717,04:47:11,TRK-72REDSZ574
3791,9000003790,1095,3118,1,Correo Argentino,20240917,11:54:54,20240921,11:54:54,TRK-IIAZNXKGS7
3792,9000003791,553,1,2,PICKUP,20240828,04:59:33,20240829,04:59:33,
3793,9000003792,533,1386,1,Correo Argentino,20240422,10:01:20,20240427,10:01:20,TRK-D4N7EF36NL
3794,9000003793,332,1903,1,Correo Argentino,20241212,08:48:04,20241216,08:48:04,TRK-M34WQTHAF4
3795,9000003794,730,1704,1,Correo Argentino,20250411,05:28:12,20250415,05:28:12,TRK-6EBEN82D0P
3796,9000003795,615,3,2,PICKUP,20240821,03:51:20,20240822,03:51:20,
3797,9000003796,1274,2879,1,Correo Argentino,20240501,16:04:44,20240503,16:04:44,TRK-8FQOD8ATES
3798,9000003797,1275,2,2,PICKUP,20250226,17:15:14,20250227,17:15:14,
3799,9000003798,595,3,2,PICKUP,20240426,05:15:04,20240427,05:15:04,
3800,9000003799,1086,3669,1,Correo Argentino,20250926,23:08:29,20250930,23:08:29,TRK-8230LWF99I
3801,9000003800,945,3438,1,Correo Argentino,20250528,19:18:16,20250601,19:18:16,TRK-5XFY4UJUGR
3802,9000003801,1296,4,2,PICKUP,20240507,07:16:41,20240508,07:16:41,
3803,9000003802,1467,3754,1,Correo Argentino,20250929,17:21:21,20251001,17:21:21,TRK-LUWBNBB8WK
3804,9000003803,468,2722,1,Correo Argentino,20250524,06:48:17,20250526,06:48:17,TRK-9II3GT6WHD
