sales_order_sk,id,customer_id,channel_id,store_id,order_date_id,order_time,order_date,billing_address_id,shipping_address_id,status_order,currency_code,subtotal,tax_amount,shipping_fee,total_amount
3833,1000003832,1343,1,,20250915,12:00:57,2025-09-15,,2609,FULFILLED,ARS,23760.0,4989.6,900.0,29649.6
3834,1000003833,424,1,,20250331,07:30:16,2025-03-31,2679,2505,PAID,ARS,66450.0,13954.5,0.0,80404.5
3835,1000003834,884,1,,20240302,14:39:22,2024-03-02,2965,1635,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0
3836,1000003835,1398,1,,20241130,00:26:38,2024-11-30,461,1707,FULFILLED,ARS,34020.0,7144.2,1500.0,42664.2
3837,1000003836,747,2,2.0,20250402,06:08:40,2025-04-02,,2,REFUNDED,ARS,11760.0,2469.6,0.0,14229.6
3838,1000003837,1285,1,,20250106,03:41:42,2025-01-06,2859,4123,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0
3839,1000003838,120,1,,20240507,14:38:21,2024-05-07,1558,2665,FULFILLED,ARS,11880.0,2494.8,1200.0,15574.8
3840,1000003839,1449,2,1.0,20250830,01:21:23,2025-08-30,1528,1,PAID,ARS,21600.0,4536.0,0.0,26136.0
3841,1000003840,814,1,,20240330,00:37:10,2024-03-30,1201,1490,FULFILLED,ARS,24900.0,5229.0,900.0,31029.0
3842,1000003841,462,2,2.0,20240313,04:59:43,2024-03-13,461,2,FULFILLED,ARS,56880.0,11944.8,0.0,68824.8
3843,1000003842,127,1,,20241217,13:32:00,2024-12-17,1101,2978,FULFILLED,ARS,23940.0,5027.4,900.0,29867.4
3844,1000003843,509,2,2.0,20240323,00:48:33,2024-03-23,2694,2,FULFILLED,ARS,47400.0,9954.0,0.0,57354.0
3845,1000003844,308,1,,20240919,21:14:13,2024-09-19,3076,2880,REFUNDED,ARS,35280.0,7408.8,1500.0,44188.8
3846,1000003845,199,1,,20241117,01:32:41,2024-11-17,2053,3461,PAID,ARS,80550.0,16915.5,1500.0,98965.5
3847,1000003846,320,1,,20250212,18:56:41,2025-02-12,179,2683,FULFILLED,ARS,64020.0,13444.2,900.0,78364.2
3848,1000003847,471,2,2.0,20241123,12:00:23,2024-11-23,3158,2,FULFILLED,ARS,48510.0,10187.1,0.0,58697.1
3849,1000003848,927,1,,20250914,06:00:13,2025-09-14,695,3119,PAID,ARS,12000.0,2520.0,1200.0,15720.0
3850,1000003849,1353,2,4.0,20241228,15:30:23,2024-12-28,1644,4,PAID,ARS,49635.0,10423.35,0.0,60058.35
3851,1000003850,1307,1,,20240421,23:37:10,2024-04-21,166,1022,PAID,ARS,52920.0,11113.2,900.0,64933.2
3852,1000003851,506,2,2.0,20240923,14:32:55,2024-09-23,,2,PAID,ARS,39510.0,8297.1,0.0,47807.1
3853,1000003852,575,2,1.0,20240330,10:42:14,2024-03-30,2428,1,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
3854,1000003853,79,2,1.0,20250410,03:00:36,2025-04-10,1559,1,FULFILLED,ARS,31752.0,6667.92,0.0,38419.92
3855,1000003854,1118,1,,20250131,17:12:11,2025-01-31,1322,1214,FULFILLED,ARS,22800.0,4788.0,1200.0,28788.0
3856,1000003855,735,1,,20240118,06:41:31,2024-01-18,728,3415,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
3857,1000003856,1246,2,3.0,20240104,01:48:54,2024-01-04,514,3,CANCELLED,ARS,41160.0,8643.6,0.0,49803.6
3858,1000003857,1078,1,,20250427,00:51:49,2025-04-27,,1859,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
3859,1000003858,1142,1,,20240518,18:17:36,2024-05-18,,2327,FULFILLED,ARS,15000.0,3150.0,900.0,19050.0
3860,1000003859,474,2,1.0,20240505,07:15:51,2024-05-05,1035,1,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
3861,1000003860,1015,2,4.0,20250716,10:59:02,2025-07-16,1171,4,CANCELLED,ARS,23940.0,5027.4,0.0,28967.4
3862,1000003861,970,2,1.0,20241020,11:30:39,2024-10-20,,1,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
3863,1000003862,962,2,1.0,20240317,08:14:34,2024-03-17,,1,FULFILLED,ARS,39690.0,8334.9,0.0,48024.9
3864,1000003863,1224,2,1.0,20241201,15:30:01,2024-12-01,950,1,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
3865,1000003864,1330,1,,20250121,04:00:38,2025-01-21,1552,2347,FULFILLED,ARS,45600.0,9576.0,1200.0,56376.0
3866,1000003865,1121,2,2.0,20250811,18:46:26,2025-08-11,3011,2,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
3867,1000003866,1,2,2.0,20250802,02:46:13,2025-08-02,,2,CANCELLED,ARS,32400.0,6804.0,0.0,39204.0
3868,1000003867,530,1,,20240827,02:14:15,2024-08-27,543,2929,PAID,ARS,22800.0,4788.0,1200.0,28788.0
3869,1000003868,793,2,2.0,20241222,17:51:14,2024-12-22,74,2,FULFILLED,ARS,37044.0,7779.24,0.0,44823.24
3870,1000003869,348,2,2.0,20240409,19:47:11,2024-04-09,820,2,FULFILLED,ARS,26460.0,5556.6,0.0,32016.6
3871,1000003870,621,1,,20241007,13:01:32,2024-10-07,3168,2090,FULFILLED,ARS,56850.0,11938.5,1500.0,70288.5
3872,1000003871,279,2,1.0,20240411,10:27:45,2024-04-11,1987,1,REFUNDED,ARS,15000.0,3150.0,0.0,18150.0
3873,1000003872,462,1,,20250522,07:02:59,2025-05-22,613,2438,CANCELLED,ARS,40500.0,8505.0,0.0,49005.0
3874,1000003873,78,2,1.0,20240710,00:02:14,2024-07-10,,1,REFUNDED,ARS,11970.0,2513.7,0.0,14483.7
3875,1000003874,613,1,,20240620,19:28:52,2024-06-20,773,1389,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0
3876,1000003875,1101,2,1.0,20250331,11:21:42,2025-03-31,1159,1,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
3877,1000003876,154,1,,20240605,00:22:59,2024-06-05,163,2240,FULFILLED,ARS,39396.0,8273.16,1200.0,48869.16
3878,1000003877,558,1,,20240616,23:02:14,2024-06-16,1476,1690,FULFILLED,ARS,12150.0,2551.5,900.0,15601.5
3879,1000003878,373,1,,20241009,06:00:36,2024-10-09,558,3252,FULFILLED,ARS,56400.0,11844.0,900.0,69144.0
3880,1000003879,1385,1,,20250124,14:29:58,2025-01-24,2049,3181,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0
3881,1000003880,1235,2,2.0,20240826,05:26:29,2024-08-26,490,2,FULFILLED,ARS,46650.0,9796.5,0.0,56446.5
3882,1000003881,346,1,,20240822,02:58:10,2024-08-22,1219,1838,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0
3883,1000003882,1413,2,3.0,20250410,09:14:24,2025-04-10,1489,3,CANCELLED,ARS,13500.0,2835.0,0.0,16335.0
3884,1000003883,1072,2,1.0,20240324,04:48:47,2024-03-24,2832,1,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
3885,1000003884,59,1,,20240426,11:59:50,2024-04-26,39,2696,PAID,ARS,44100.0,9261.0,1200.0,54561.0
3886,1000003885,748,1,,20250415,04:37:20,2025-04-15,161,2466,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
3887,1000003886,1433,2,2.0,20240111,07:56:40,2024-01-11,,2,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
3888,1000003887,172,2,2.0,20240422,20:18:36,2024-04-22,41,2,FULFILLED,ARS,77220.0,16216.2,0.0,93436.2
3889,1000003888,380,1,,20241113,15:33:54,2024-11-13,839,1081,PAID,ARS,47880.0,10054.8,900.0,58834.8
3890,1000003889,1245,1,,20250515,16:30:41,2025-05-15,530,1892,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0
3891,1000003890,345,1,,20241206,22:56:35,2024-12-06,2785,1464,PAID,ARS,34200.0,7182.0,0.0,41382.0
3892,1000003891,1237,1,,20250607,15:57:10,2025-06-07,103,1358,PAID,ARS,14250.0,2992.5,1200.0,18442.5
3893,1000003892,190,2,4.0,20250207,12:14:24,2025-02-07,2225,4,PAID,ARS,15000.0,3150.0,0.0,18150.0
3894,1000003893,731,2,1.0,20240313,12:10:52,2024-03-13,342,1,REFUNDED,ARS,9720.0,2041.2,0.0,11761.2
3895,1000003894,1423,1,,20250719,07:31:34,2025-07-19,,3910,FULFILLED,ARS,28500.0,5985.0,900.0,35385.0
3896,1000003895,1262,1,,20250430,13:40:09,2025-04-30,1359,4137,REFUNDED,ARS,13500.0,2835.0,0.0,16335.0
3897,1000003896,615,1,,20250902,09:03:20,2025-09-02,132,3561,FULFILLED,ARS,46800.0,9828.0,1200.0,57828.0
3898,1000003897,1481,2,3.0,20240316,18:21:45,2024-03-16,2697,3,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
3899,1000003898,657,2,4.0,20240914,12:11:31,2024-09-14,2739,4,FULFILLED,ARS,21168.0,4445.28,0.0,25613.28
3900,1000003899,1304,2,4.0,20250313,01:23:04,2025-03-13,1072,4,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
3901,1000003900,1438,2,2.0,20250906,22:37:27,2025-09-06,1995,2,PAID,ARS,66168.0,13895.28,0.0,80063.28
3902,1000003901,1275,2,1.0,20240705,10:19:04,2024-07-05,,1,FULFILLED,ARS,31350.0,6583.5,0.0,37933.5
3903,1000003902,1251,2,4.0,20250201,14:36:23,2025-02-01,994,4,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
3904,1000003903,439,1,,20250724,06:58:40,2025-07-24,314,3049,FULFILLED,ARS,39660.0,8328.6,900.0,48888.6
3905,1000003904,1110,1,,20241228,21:13:41,2024-12-28,1838,1779,CANCELLED,ARS,37584.0,7892.64,1500.0,46976.64
3906,1000003905,385,2,1.0,20241206,15:30:06,2024-12-06,1778,1,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
3907,1000003906,1163,2,1.0,20250104,04:51:33,2025-01-04,,1,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2
3908,1000003907,91,1,,20240915,01:40:27,2024-09-15,3147,3734,PAID,ARS,75180.0,15787.8,1200.0,92167.8
3909,1000003908,79,1,,20250120,05:53:58,2025-01-20,1747,3338,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
3910,1000003909,724,1,,20240206,16:34:12,2024-02-06,2542,4089,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0
3911,1000003910,602,1,,20250512,13:16:14,2025-05-12,872,1425,FULFILLED,ARS,25650.0,5386.5,1200.0,32236.5
3912,1000003911,299,2,3.0,20250417,11:15:09,2025-04-17,575,3,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
3913,1000003912,879,1,,20250710,23:04:20,2025-07-10,2135,2534,PAID,ARS,12000.0,2520.0,1200.0,15720.0
3914,1000003913,872,2,4.0,20240922,19:46:12,2024-09-22,2478,4,REFUNDED,ARS,35850.0,7528.5,0.0,43378.5
3915,1000003914,1194,1,,20240327,20:06:02,2024-03-27,136,3077,CANCELLED,ARS,35280.0,7408.8,0.0,42688.8
3916,1000003915,620,1,,20240912,23:03:07,2024-09-12,2269,3488,FULFILLED,ARS,12825.0,2693.25,900.0,16418.25
3917,1000003916,521,1,,20250816,09:24:34,2025-08-16,2946,3809,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0
3918,1000003917,257,2,4.0,20241028,03:09:25,2024-10-28,2892,4,PAID,ARS,40500.0,8505.0,0.0,49005.0
3919,1000003918,309,2,4.0,20250505,10:53:38,2025-05-05,2700,4,PAID,ARS,31752.0,6667.92,0.0,38419.92
3920,1000003919,974,2,4.0,20250405,20:51:00,2025-04-05,2508,4,FULFILLED,ARS,43575.0,9150.75,0.0,52725.75
3921,1000003920,308,2,1.0,20250605,18:15:56,2025-06-05,2183,1,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
3922,1000003921,1418,1,,20241030,18:51:51,2024-10-30,2030,1307,PAID,ARS,42750.0,8977.5,1500.0,53227.5
3923,1000003922,106,2,2.0,20241214,03:58:20,2024-12-14,,2,REFUNDED,ARS,36000.0,7560.0,0.0,43560.0
3924,1000003923,858,1,,20241120,20:07:48,2024-11-20,3071,1485,FULFILLED,ARS,23520.0,4939.2,900.0,29359.2
3925,1000003924,41,2,2.0,20240622,02:30:04,2024-06-22,541,2,FULFILLED,ARS,30780.0,6463.8,0.0,37243.8
3926,1000003925,115,2,1.0,20240302,05:10:37,2024-03-02,3114,1,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
3927,1000003926,546,1,,20250610,06:32:29,2025-06-10,2822,1462,FULFILLED,ARS,54096.0,11360.16,1200.0,66656.16
3928,1000003927,686,2,1.0,20250924,10:33:53,2025-09-24,2301,1,CANCELLED,ARS,44887.5,9426.38,0.0,54313.88
3929,1000003928,831,1,,20240710,15:32:39,2024-07-10,2478,3935,CANCELLED,ARS,21600.0,4536.0,1500.0,27636.0
3930,1000003929,806,1,,20240704,02:39:19,2024-07-04,2138,2002,CANCELLED,ARS,31350.0,6583.5,1200.0,39133.5
3931,1000003930,640,2,3.0,20250407,00:56:04,2025-04-07,870,3,REFUNDED,ARS,24000.0,5040.0,0.0,29040.0
3932,1000003931,305,1,,20250825,21:56:11,2025-08-25,3154,3588,REFUNDED,ARS,25080.0,5266.8,1200.0,31546.8
3933,1000003932,803,1,,20240121,09:13:51,2024-01-21,314,3593,CANCELLED,ARS,21600.0,4536.0,0.0,26136.0
3934,1000003933,1221,2,3.0,20240110,13:04:58,2024-01-10,,3,FULFILLED,ARS,47250.0,9922.5,0.0,57172.5
3935,1000003934,868,2,1.0,20240103,00:37:07,2024-01-03,468,1,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
3936,1000003935,817,1,,20241030,04:20:09,2024-10-30,130,1501,FULFILLED,ARS,30000.0,6300.0,1200.0,37500.0
3937,1000003936,640,1,,20250609,09:55:24,2025-06-09,2142,3473,PAID,ARS,28500.0,5985.0,0.0,34485.0
3938,1000003937,991,1,,20250526,13:16:03,2025-05-26,1449,3483,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0
3939,1000003938,1353,1,,20241002,13:45:42,2024-10-02,1828,1520,REFUNDED,ARS,9720.0,2041.2,1200.0,12961.2
3940,1000003939,228,1,,20240812,21:16:58,2024-08-12,2858,1307,FULFILLED,ARS,26175.0,5496.75,900.0,32571.75
3941,1000003940,1021,2,2.0,20250708,12:58:27,2025-07-08,76,2,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2
3942,1000003941,50,1,,20240814,04:07:16,2024-08-14,2752,1406,PAID,ARS,36000.0,7560.0,1200.0,44760.0
3943,1000003942,949,2,2.0,20240203,11:49:04,2024-02-03,387,2,FULFILLED,ARS,45120.0,9475.2,0.0,54595.2
3944,1000003943,671,2,4.0,20241212,19:59:42,2024-12-12,2411,4,FULFILLED,ARS,55050.0,11560.5,0.0,66610.5
3945,1000003944,449,1,,20250426,16:24:48,2025-04-26,642,3020,FULFILLED,ARS,25200.0,5292.0,900.0,31392.0
3946,1000003945,202,1,,20241122,14:27:27,2024-11-22,2578,3867,FULFILLED,ARS,63750.0,13387.5,1200.0,78337.5
3947,1000003946,479,2,3.0,20241225,22:55:19,2024-12-25,1277,3,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
3948,1000003947,204,1,,20250418,12:01:36,2025-04-18,242,4011,FULFILLED,ARS,11340.0,2381.4,1200.0,14921.4
3949,1000003948,539,2,2.0,20250621,19:18:11,2025-06-21,625,2,PAID,ARS,32400.0,6804.0,0.0,39204.0
3950,1000003949,500,2,2.0,20240406,04:24:43,2024-04-06,2900,2,FULFILLED,ARS,38475.0,8079.75,0.0,46554.75
3951,1000003950,1202,1,,20241223,14:18:05,2024-12-23,1155,2214,FULFILLED,ARS,37620.0,7900.2,0.0,45520.2
3952,1000003951,1259,2,3.0,20250607,11:43:46,2025-06-07,2810,3,FULFILLED,ARS,46080.0,9676.8,0.0,55756.8
3953,1000003952,397,2,4.0,20250419,09:47:30,2025-04-19,1020,4,FULFILLED,ARS,44887.5,9426.38,0.0,54313.88
3954,1000003953,787,1,,20241013,04:14:44,2024-10-13,1583,4002,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0
3955,1000003954,463,2,4.0,20240915,16:45:22,2024-09-15,1858,4,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
3956,1000003955,1044,2,3.0,20240607,02:35:25,2024-06-07,639,3,PAID,ARS,101484.0,21311.64,0.0,122795.64
3957,1000003956,1154,1,,20241002,19:24:40,2024-10-02,344,2698,REFUNDED,ARS,13500.0,2835.0,0.0,16335.0
3958,1000003957,485,1,,20241211,20:35:19,2024-12-11,323,3497,FULFILLED,ARS,51300.0,10773.0,1200.0,63273.0
3959,1000003958,1070,1,,20240920,23:41:00,2024-09-20,378,2328,FULFILLED,ARS,74235.0,15589.35,1200.0,91024.35
3960,1000003959,415,2,4.0,20241021,03:34:43,2024-10-21,598,4,FULFILLED,ARS,44550.0,9355.5,0.0,53905.5
3961,1000003960,280,1,,20240118,09:35:55,2024-01-18,1682,1706,CANCELLED,ARS,40500.0,8505.0,900.0,49905.0
3962,1000003961,1422,2,3.0,20250226,04:19:57,2025-02-26,3076,3,PAID,ARS,57960.0,12171.6,0.0,70131.6
3963,1000003962,1245,1,,20240207,20:07:09,2024-02-07,,1435,CANCELLED,ARS,15000.0,3150.0,0.0,18150.0
3964,1000003963,742,1,,20250928,17:55:21,2025-09-28,2034,3437,PAID,ARS,25650.0,5386.5,1500.0,32536.5
3965,1000003964,72,1,,20240803,18:32:14,2024-08-03,1091,2365,CANCELLED,ARS,67500.0,14175.0,1200.0,82875.0
3966,1000003965,15,1,,20250403,06:09:01,2025-04-03,2444,3353,FULFILLED,ARS,29400.0,6174.0,1200.0,36774.0
3967,1000003966,76,1,,20240113,17:57:16,2024-01-13,1580,3458,PAID,ARS,32400.0,6804.0,1200.0,40404.0
3968,1000003967,935,1,,20241217,07:50:13,2024-12-17,2000,1780,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0
3969,1000003968,897,1,,20250310,23:57:21,2025-03-10,2764,3314,FULFILLED,ARS,44100.0,9261.0,1200.0,54561.0
3970,1000003969,1265,2,2.0,20240903,08:04:54,2024-09-03,2557,2,FULFILLED,ARS,25650.0,5386.5,0.0,31036.5
3971,1000003970,835,1,,20241009,18:30:57,2024-10-09,2495,2922,CANCELLED,ARS,24000.0,5040.0,1500.0,30540.0
3972,1000003971,1149,1,,20240702,11:33:13,2024-07-02,2804,4058,FULFILLED,ARS,15000.0,3150.0,900.0,19050.0
3973,1000003972,1285,1,,20240509,16:51:17,2024-05-09,,3116,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0
3974,1000003973,1120,2,4.0,20240111,15:43:25,2024-01-11,,4,FULFILLED,ARS,30870.0,6482.7,0.0,37352.7
3975,1000003974,42,1,,20240908,04:12:49,2024-09-08,,3941,FULFILLED,ARS,44250.0,9292.5,900.0,54442.5
3976,1000003975,1127,1,,20240917,18:04:59,2024-09-17,2097,4152,FULFILLED,ARS,42525.0,8930.25,900.0,52355.25
3977,1000003976,578,2,4.0,20250309,16:49:30,2025-03-09,3023,4,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
3978,1000003977,28,1,,20240816,08:15:48,2024-08-16,,1817,FULFILLED,ARS,49500.0,10395.0,900.0,60795.0
3979,1000003978,1201,2,2.0,20250112,19:11:33,2025-01-12,367,2,PAID,ARS,35640.0,7484.4,0.0,43124.4
3980,1000003979,1041,2,3.0,20250923,03:22:33,2025-09-23,2002,3,PAID,ARS,11760.0,2469.6,0.0,14229.6
3981,1000003980,210,1,,20240225,07:22:02,2024-02-25,2478,3377,FULFILLED,ARS,54900.0,11529.0,1200.0,67629.0
3982,1000003981,649,2,4.0,20240203,03:43:45,2024-02-03,2952,4,FULFILLED,ARS,94350.0,19813.5,0.0,114163.5
3983,1000003982,59,2,3.0,20250802,20:29:01,2025-08-02,223,3,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
3984,1000003983,167,2,4.0,20241007,13:34:38,2024-10-07,1539,4,FULFILLED,ARS,31500.0,6615.0,0.0,38115.0
3985,1000003984,1107,1,,20240426,03:40:59,2024-04-26,,1258,REFUNDED,ARS,30000.0,6300.0,1200.0,37500.0
3986,1000003985,181,1,,20241020,16:19:41,2024-10-20,3172,3189,REFUNDED,ARS,37500.0,7875.0,1200.0,46575.0
3987,1000003986,1382,2,4.0,20241028,16:46:04,2024-10-28,97,4,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
3988,1000003987,352,1,,20250817,00:34:07,2025-08-17,2021,1536,PAID,ARS,25872.0,5433.12,0.0,31305.12
3989,1000003988,606,1,,20240202,11:50:47,2024-02-02,2793,3418,FULFILLED,ARS,29400.0,6174.0,1200.0,36774.0
3990,1000003989,756,2,1.0,20240319,16:43:14,2024-03-19,160,1,FULFILLED,ARS,33720.0,7081.2,0.0,40801.2
3991,1000003990,1295,1,,20241012,16:57:58,2024-10-12,2945,1614,FULFILLED,ARS,62520.0,13129.2,900.0,76549.2
3992,1000003991,47,1,,20240721,03:11:44,2024-07-21,560,2713,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
3993,1000003992,901,2,4.0,20240824,01:00:22,2024-08-24,1396,4,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0
3994,1000003993,447,2,2.0,20240430,22:23:09,2024-04-30,3104,2,CANCELLED,ARS,12000.0,2520.0,0.0,14520.0
3995,1000003994,914,1,,20250411,00:00:38,2025-04-11,2793,3676,PAID,ARS,27000.0,5670.0,900.0,33570.0
3996,1000003995,1462,2,2.0,20250101,07:07:24,2025-01-01,2696,2,FULFILLED,ARS,26460.0,5556.6,0.0,32016.6
3997,1000003996,164,2,2.0,20241005,15:29:52,2024-10-05,1377,2,FULFILLED,ARS,48510.0,10187.1,0.0,58697.1
3998,1000003997,960,1,,20241013,18:33:14,2024-10-13,1886,2509,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6
3999,1000003998,1001,1,,20250219,03:41:27,2025-02-19,1134,3047,FULFILLED,ARS,10260.0,2154.6,1500.0,13914.6
4000,1000003999,390,2,2.0,20250703,03:31:01,2025-07-03,,2,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
4001,1000004000,1011,1,,20250812,10:58:03,2025-08-12,1748,1731,FULFILLED,ARS,40800.0,8568.0,900.0,50268.0
4002,1000004001,1369,1,,20240722,10:30:09,2024-07-22,1727,3737,FULFILLED,ARS,35910.0,7541.1,900.0,44351.1
4003,1000004002,235,1,,20250328,03:42:13,2025-03-28,2271,2500,FULFILLED,ARS,36000.0,7560.0,1500.0,45060.0
4004,1000004003,458,2,4.0,20250617,11:46:08,2025-06-17,2399,4,FULFILLED,ARS,69000.0,14490.0,0.0,83490.0
4005,1000004004,1475,2,1.0,20250515,00:58:37,2025-05-15,,1,FULFILLED,ARS,31752.0,6667.92,0.0,38419.92
4006,1000004005,609,1,,20240104,23:52:25,2024-01-04,,3726,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0
4007,1000004006,668,1,,20250725,20:27:28,2025-07-25,,1222,FULFILLED,ARS,36450.0,7654.5,0.0,44104.5
4008,1000004007,789,2,1.0,20240430,19:58:21,2024-04-30,2106,1,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
4009,1000004008,279,2,1.0,20250727,16:40:40,2025-07-27,2223,1,FULFILLED,ARS,11340.0,2381.4,0.0,13721.4
4010,1000004009,489,2,2.0,20250204,02:34:55,2025-02-04,574,2,CANCELLED,ARS,50910.0,10691.1,0.0,61601.1
4011,1000004010,1388,1,,20250418,04:34:27,2025-04-18,2370,3776,FULFILLED,ARS,50220.0,10546.2,1200.0,61966.2
4012,1000004011,752,1,,20250218,08:32:15,2025-02-18,2259,2019,FULFILLED,ARS,49500.0,10395.0,0.0,59895.0
4013,1000004012,1217,1,,20241014,16:49:34,2024-10-14,784,2914,CANCELLED,ARS,36000.0,7560.0,900.0,44460.0
4014,1000004013,1064,1,,20250611,14:11:56,2025-06-11,1040,1713,PAID,ARS,41100.0,8631.0,900.0,50631.0
4015,1000004014,735,1,,20250521,05:34:40,2025-05-21,374,2044,FULFILLED,ARS,40500.0,8505.0,1500.0,50505.0
4016,1000004015,133,2,4.0,20250227,23:15:43,2025-02-27,2691,4,PAID,ARS,55440.0,11642.4,0.0,67082.4
4017,1000004016,358,1,,20250916,01:54:57,2025-09-16,2437,3082,CANCELLED,ARS,10800.0,2268.0,1500.0,14568.0
4018,1000004017,1440,1,,20250412,05:15:37,2025-04-12,,1342,FULFILLED,ARS,40260.0,8454.6,0.0,48714.6
4019,1000004018,1067,1,,20250927,14:38:45,2025-09-27,577,1746,PAID,ARS,71850.0,15088.5,1200.0,88138.5
4020,1000004019,512,1,,20250225,12:06:22,2025-02-25,1408,3801,REFUNDED,ARS,44100.0,9261.0,900.0,54261.0
4021,1000004020,434,1,,20240821,13:31:35,2024-08-21,2588,1499,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
4022,1000004021,64,1,,20241124,10:48:07,2024-11-24,1397,3800,FULFILLED,ARS,10260.0,2154.6,1200.0,13614.6
4023,1000004022,485,1,,20250429,08:17:24,2025-04-29,2093,4053,PAID,ARS,14250.0,2992.5,1200.0,18442.5
4024,1000004023,1014,2,3.0,20250716,14:57:14,2025-07-16,2097,3,FULFILLED,ARS,49500.0,10395.0,0.0,59895.0
4025,1000004024,204,1,,20250426,18:15:49,2025-04-26,623,1902,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
4026,1000004025,1491,1,,20240206,03:43:20,2024-02-06,2080,2670,FULFILLED,ARS,14962.5,3142.12,0.0,18104.62
4027,1000004026,1356,1,,20250804,12:27:07,2025-08-04,,1191,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2
4028,1000004027,501,1,,20240704,00:31:47,2024-07-04,671,2198,CREATED,ARS,23550.0,4945.5,1500.0,29995.5
4029,1000004028,214,1,,20240211,11:45:39,2024-02-11,174,1190,FULFILLED,ARS,38475.0,8079.75,0.0,46554.75
4030,1000004029,340,2,4.0,20250529,02:33:07,2025-05-29,254,4,FULFILLED,ARS,26400.0,5544.0,0.0,31944.0
4031,1000004030,775,2,1.0,20250417,01:30:53,2025-04-17,1107,1,FULFILLED,ARS,68625.0,14411.25,0.0,83036.25
4032,1000004031,1073,1,,20240818,19:49:10,2024-08-18,448,3881,PAID,ARS,30000.0,6300.0,900.0,37200.0
4033,1000004032,343,2,3.0,20250920,15:08:27,2025-09-20,1994,3,FULFILLED,ARS,73800.0,15498.0,0.0,89298.0
4034,1000004033,1119,1,,20250530,06:52:14,2025-05-30,1312,1063,CANCELLED,ARS,69900.0,14679.0,1200.0,85779.0
4035,1000004034,1449,2,2.0,20250928,14:11:47,2025-09-28,323,2,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
4036,1000004035,51,1,,20250521,04:09:47,2025-05-21,3204,1681,FULFILLED,ARS,27000.0,5670.0,900.0,33570.0
4037,1000004036,1292,1,,20250518,01:06:56,2025-05-18,2104,1357,FULFILLED,ARS,33360.0,7005.6,1200.0,41565.6
4038,1000004037,419,1,,20240527,09:24:55,2024-05-27,,3417,PAID,ARS,27000.0,5670.0,900.0,33570.0
4039,1000004038,985,2,3.0,20241221,11:35:14,2024-12-21,197,3,FULFILLED,ARS,57936.0,12166.56,0.0,70102.56
4040,1000004039,1327,1,,20240116,21:07:32,2024-01-16,512,3954,REFUNDED,ARS,34920.0,7333.2,900.0,43153.2
4041,1000004040,904,1,,20240905,12:39:18,2024-09-05,647,4148,FULFILLED,ARS,35520.0,7459.2,900.0,43879.2
